,urls,proc_pid,udp,tcp,hosts,requests,domains,proc,file_created,dll_loaded,regkey_opened,command_line,regkey_read,regkey_written
1634,482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1725,-1
1635,256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2173,-1
1636,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1742,-1
1637,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,-1
1638,381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1376,-1
1639,295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1859,-1
1640,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,746,-1
1641,249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,859,-1
1642,435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1
1643,227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,-1
1644,387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2772,-1
1645,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,901,-1
1646,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,173,-1
1647,250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2724,-1
1648,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2412,-1
1649,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,595,-1
1650,198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1984,-1
1651,464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2731,-1
1652,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1599,-1
1653,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2138,-1
1654,267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2367,-1
1655,359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2605,-1
1656,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2484,-1
1657,365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,209,-1
1658,358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2755,-1
1659,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,529,-1
1660,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1559,-1
1661,451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1114,-1
1662,409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1555,-1
1663,233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1259,-1
1664,272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2112,-1
1665,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2281,-1
1666,450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1323,-1
1667,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2757,-1
1668,436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368,-1
1669,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2296,-1
1670,430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1517,-1
1671,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1202,-1
1672,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2038,-1
1673,437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,316,-1
1674,289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,809,-1
1675,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3016,-1
1676,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,978,-1
1677,347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1853,-1
1678,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1418,-1
1679,353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2913,-1
1680,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,816,-1
1681,259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1275,-1
1682,474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2610,-1
1683,425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1965,-1
1684,382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1429,-1
1685,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686,-1
1686,413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1252,-1
1687,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,969,-1
1688,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2756,-1
1689,398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1801,-1
1690,209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2139,-1
1691,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1788,-1
1692,459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,849,-1
1693,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1313,-1
1694,447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,947,-1
1695,162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1777,-1
1696,248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1692,-1
1697,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2279,-1
1698,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,673,-1
1699,298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1869,-1
1700,449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,967,-1
1701,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,-1
1702,279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3019,-1
1703,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2426,-1
1704,414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1456,-1
1705,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3082,-1
1706,395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2178,-1
1707,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,-1
1708,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1958,-1
1709,469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,-1
1710,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,547,-1
1711,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2226,-1
1712,211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1856,-1
1713,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2875,-1
1714,408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,762,-1
1715,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,-1
1716,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1597,-1
1717,273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2582,-1
1718,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
1719,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,790,-1
1720,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1666,-1
1721,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1324,-1
1722,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,679,-1
1723,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,770,-1
1724,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1250,-1
1725,454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1
1726,363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1927,-1
1727,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2983,-1
1728,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,267,-1
1729,384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485,-1
1730,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1185,-1
1731,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1624,-1
1732,203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2076,-1
1733,361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,281,-1
1734,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,-1
1735,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1
1736,357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2575,-1
1737,368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1005,-1
1738,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2291,-1
1739,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1175,-1
1740,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2615,-1
1741,475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,292,-1
1742,238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,326,-1
1743,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,805,-1
1744,417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1128,-1
1745,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2249,-1
1746,175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1130,-1
1747,297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2793,-1
1748,443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2660,-1
1749,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,617,-1
1750,284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2335,-1
1751,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1828,-1
1752,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,916,-1
1753,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,722,-1
1754,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,-1
1755,366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3042,-1
1756,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1523,-1
1757,429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1138,-1
1758,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1803,-1
1759,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2302,-1
1760,383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2944,-1
1761,351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179,-1
1762,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,611,-1
1763,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1342,-1
1764,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2741,-1
1765,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1771,-1
1766,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3040,-1
1767,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,351,-1
1768,481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,441,-1
1769,476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,675,-1
1770,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259,-1
1771,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1046,-1
1772,434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2927,-1
1773,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1712,-1
1774,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,576,-1
1775,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1321,-1
1776,458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2885,-1
1777,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1775,-1
1778,252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1070,-1
1779,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1667,-1
1780,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,707,-1
1781,446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,986,-1
1782,282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1698,-1
1783,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,-1
1784,275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,380,-1
1785,232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2926,-1
1786,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1452,-1
1787,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1841,-1
1788,480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1949,-1
1789,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1077,-1
1790,262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,756,-1
1791,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,198,-1
1792,346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2655,-1
1793,304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223,-1
1794,247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2591,-1
1795,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1652,-1
1796,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,478,-1
1797,416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1647,-1
1798,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2725,-1
1799,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,865,-1
1800,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,897,-1
1801,194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2300,-1
1802,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2462,-1
1803,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2901,-1
1804,258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1446,-1
1805,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,905,-1
1806,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1411,-1
1807,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2304,-1
1808,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,452,-1
1809,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,350,-1
1810,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1530,-1
1811,371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2432,-1
1812,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,739,-1
1813,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2998,-1
1814,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1170,-1
1815,348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2400,-1
1816,321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,627,-1
1817,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1269,-1
1818,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,-1
1819,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1915,-1
1820,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1243,-1
1821,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3056,-1
1822,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2408,-1
1823,378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2958,-1
1824,411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2751,-1
1825,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2231,-1
1826,287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,749,-1
1827,397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2311,-1
1828,431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2411,-1
1829,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,719,-1
1830,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2385,-1
1831,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2826,-1
1832,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,265,-1
1833,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2110,-1
1834,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2814,-1
1835,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,834,-1
1836,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1472,-1
1837,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1483,-1
1838,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052,-1
1839,370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1187,-1
1840,294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1963,-1
1841,223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2164,-1
1842,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2761,-1
1843,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2445,-1
1844,385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2510,-1
1845,290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1480,-1
1846,444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,416,-1
1847,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1378,-1
1848,412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1763,-1
1849,254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2583,-1
1850,396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2599,-1
1851,428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1936,-1
1852,406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2428,-1
1853,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1
1854,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,603,-1
1855,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2794,-1
1856,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2951,-1
1857,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,557,-1
1858,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,-1
1859,369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1384,-1
1860,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2433,-1
1861,418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1795,-1
1862,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1699,-1
1863,219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2689,-1
1864,221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2669,-1
1865,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2535,-1
1866,192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2241,-1
1867,377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2990,-1
1868,255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1459,-1
1869,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2253,-1
1870,201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2836,-1
1871,483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1957,-1
1872,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2341,-1
1873,330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,626,-1
1874,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1787,-1
1875,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1
1876,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1829,-1
1877,479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1585,-1
1878,239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2477,-1
1879,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,972,-1
1880,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1410,-1
1881,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2773,-1
1882,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1368,-1
1883,188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,772,-1
1884,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1136,-1
1885,456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1847,-1
1886,172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1122,-1
1887,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1814,-1
1888,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1995,-1
1889,403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2425,-1
1890,206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1825,-1
1891,488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2372,-1
1892,331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2955,-1
1893,393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,676,-1
1894,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2344,-1
1895,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,482,-1
1896,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2594,-1
1897,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,-1
1898,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2949,-1
1899,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,206,-1
1900,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,549,-1
1901,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1332,-1
1902,283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2720,-1
1903,404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1674,-1
1904,380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,864,-1
1905,157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1497,-1
1906,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2506,-1
1907,148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1772,-1
1908,405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1208,-1
1909,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,394,-1
1910,292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1425,-1
1911,415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,193,-1
1912,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2750,-1
1913,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2683,-1
1914,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,526,-1
1915,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,734,-1
1916,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2745,-1
1917,257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1531,-1
1918,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2604,-1
1919,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2877,-1
1920,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1632,-1
1921,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1319,-1
1922,241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,471,-1
1923,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,781,-1
1924,235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1700,-1
1925,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,593,-1
1926,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1021,-1
1927,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1395,-1
1928,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,318,-1
1929,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,570,-1
1930,407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,-1
1931,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1855,-1
1932,457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2681,-1
1933,132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1479,-1
1934,452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,629,-1
1935,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2030,-1
1936,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2272,-1
1937,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2481,-1
1938,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,330,-1
1939,372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,-1
1940,477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,769,-1
1941,364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,177,-1
1942,497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1796,-1
1943,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2277,-1
1944,265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2187,-1
1945,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2424,-1
1946,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,256,-1
1947,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1549,-1
1948,401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,597,-1
1949,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2192,-1
1950,278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,-1
1951,299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1024,-1
1952,286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2288,-1
